Gmt time,Open,High,Low,Close,Volume
17.10.2011 00:00:00.000,1681.005,1694.662,1665.579,1673.894,42120540.6189
18.10.2011 00:00:00.000,1673.836,1676.578,1626.846,1656.687,48010814.6667
19.10.2011 00:00:00.000,1656.745,1665.136,1639.768,1641.410,43182758.3313
20.10.2011 00:00:00.000,1641.433,1644.413,1603.723,1616.799,51156345.3674
21.10.2011 00:00:00.000,1617.386,1648.454,1611.892,1641.778,42361457.8247
22.10.2011 00:00:00.000,1641.778,1641.778,1641.778,1641.778,0
23.10.2011 00:00:00.000,1639.917,1644.194,1637.699,1642.910,1994814.0383
24.10.2011 00:00:00.000,1642.817,1661.670,1635.450,1650.081,38948219.2993
25.10.2011 00:00:00.000,1650.339,1708.932,1647.772,1701.256,43525173.1873
26.10.2011 00:00:00.000,1701.457,1726.605,1699.661,1723.342,44415222.168
27.10.2011 00:00:00.000,1723.814,1749.885,1705.948,1746.135,47304294.5862
28.10.2011 00:00:00.000,1746.303,1752.390,1732.370,1743.013,40742771.1487
29.10.2011 00:00:00.000,1743.013,1743.013,1743.013,1743.013,0
30.10.2011 00:00:00.000,1739.208,1744.837,1738.961,1742.515,1360530.0188
31.10.2011 00:00:00.000,1742.609,1744.737,1705.339,1714.099,44361621.8567
01.11.2011 00:00:00.000,1714.104,1724.154,1682.452,1715.457,50422058.1055
02.11.2011 00:00:00.000,1715.371,1744.146,1715.367,1735.242,44974899.292
03.11.2011 00:00:00.000,1735.400,1767.197,1722.686,1758.210,45359165.1917
04.11.2011 00:00:00.000,1758.831,1763.594,1749.049,1754.307,37592945.0989
05.11.2011 00:00:00.000,1754.307,1754.307,1754.307,1754.307,0
06.11.2011 00:00:00.000,1753.194,1759.696,1751.967,1756.347,1322301.9838
07.11.2011 00:00:00.000,1756.273,1798.403,1754.559,1793.203,36870693.2068
08.11.2011 00:00:00.000,1793.279,1802.903,1777.047,1789.279,38455650.3296
09.11.2011 00:00:00.000,1789.339,1799.501,1764.068,1771.352,48291412.3535
10.11.2011 00:00:00.000,1771.559,1775.293,1736.799,1751.934,47974380.4932
11.11.2011 00:00:00.000,1752.016,1788.298,1751.743,1788.052,41049152.3743
12.11.2011 00:00:00.000,1788.052,1788.052,1788.052,1788.052,0
13.11.2011 00:00:00.000,1787.133,1795.820,1786.929,1795.061,1386770.9637
14.11.2011 00:00:00.000,1794.981,1795.037,1773.878,1780.122,36849639.8926
15.11.2011 00:00:00.000,1780.120,1785.618,1760.339,1778.373,43998817.4438
16.11.2011 00:00:00.000,1778.389,1783.532,1753.592,1761.768,48823928.833
17.11.2011 00:00:00.000,1761.785,1766.950,1711.481,1721.337,47430473.3276
18.11.2011 00:00:00.000,1721.285,1737.477,1711.120,1723.169,42021263.1226
19.11.2011 00:00:00.000,1723.169,1723.169,1723.169,1723.169,0
20.11.2011 00:00:00.000,1723.618,1723.745,1715.656,1720.157,959138.9894
21.11.2011 00:00:00.000,1720.203,1726.388,1666.575,1677.581,51961822.5098
22.11.2011 00:00:00.000,1677.580,1705.513,1672.264,1701.219,52418479.9194
23.11.2011 00:00:00.000,1701.204,1710.107,1677.286,1690.091,50184806.8237
24.11.2011 00:00:00.000,1690.055,1701.842,1687.453,1694.850,27121662.1399
25.11.2011 00:00:00.000,1694.944,1697.620,1671.869,1680.313,37471858.9783
26.11.2011 00:00:00.000,1680.313,1680.313,1680.313,1680.313,0
27.11.2011 00:00:00.000,1681.644,1695.150,1681.513,1693.380,1208997.9649
28.11.2011 00:00:00.000,1693.415,1720.242,1692.157,1712.189,42005527.4963
29.11.2011 00:00:00.000,1712.138,1720.229,1703.571,1718.360,42183868.4082
30.11.2011 00:00:00.000,1718.379,1750.194,1700.951,1748.188,51586765.2893
01.12.2011 00:00:00.000,1748.215,1754.114,1733.507,1744.909,43467403.4119
02.12.2011 00:00:00.000,1744.864,1760.708,1737.960,1745.153,42626159.668
03.12.2011 00:00:00.000,1745.153,1745.153,1745.153,1745.153,0
04.12.2011 00:00:00.000,1744.943,1754.592,1744.338,1753.382,1212267.0412
05.12.2011 00:00:00.000,1753.401,1754.072,1717.712,1721.330,46190055.8472
06.12.2011 00:00:00.000,1721.253,1732.924,1702.049,1727.572,53616474.1516
07.12.2011 00:00:00.000,1727.538,1742.648,1720.159,1739.898,46633251.1902
08.12.2011 00:00:00.000,1739.906,1754.966,1704.552,1709.458,50104774.4751
09.12.2011 00:00:00.000,1709.454,1723.934,1703.444,1710.091,51233039.856
10.12.2011 00:00:00.000,1710.091,1710.091,1710.091,1710.091,0
11.12.2011 00:00:00.000,1709.800,1713.497,1709.410,1711.972,644883.9903
12.12.2011 00:00:00.000,1711.977,1714.680,1657.230,1665.352,55329010.0098
13.12.2011 00:00:00.000,1665.306,1677.543,1622.272,1629.624,66516090.3931
14.12.2011 00:00:00.000,1629.664,1641.390,1563.787,1575.092,76975494.3848
15.12.2011 00:00:00.000,1574.928,1593.853,1561.377,1575.562,66280822.7539
16.12.2011 00:00:00.000,1575.527,1601.083,1574.901,1598.414,60258007.0496
17.12.2011 00:00:00.000,1598.414,1598.414,1598.414,1598.414,0
18.12.2011 00:00:00.000,1597.750,1604.812,1597.157,1602.889,914080.0238
19.12.2011 00:00:00.000,1602.809,1607.998,1583.316,1593.401,32395919.7998
20.12.2011 00:00:00.000,1593.443,1618.359,1593.405,1618.226,27116279.6021
21.12.2011 00:00:00.000,1618.347,1641.662,1605.917,1612.500,26429599.762
22.12.2011 00:00:00.000,1612.348,1616.828,1598.521,1607.530,24968299.8657
23.12.2011 00:00:00.000,1607.475,1613.727,1602.809,1605.496,16205499.649
24.12.2011 00:00:00.000,1605.496,1605.496,1605.496,1605.496,0
25.12.2011 00:00:00.000,1605.496,1605.496,1605.496,1605.496,0
26.12.2011 00:00:00.000,1605.997,1606.041,1600.765,1602.853,1247099.9956
27.12.2011 00:00:00.000,1602.907,1604.203,1589.506,1589.603,17766460.4187
28.12.2011 00:00:00.000,1589.623,1592.930,1549.562,1555.464,27187299.7284
29.12.2011 00:00:00.000,1555.433,1558.512,1522.643,1549.274,26574880.6
30.12.2011 00:00:00.000,1549.287,1581.329,1548.626,1564.799,19932699.2035
31.12.2011 00:00:00.000,1564.799,1564.799,1564.799,1564.799,0
01.01.2012 00:00:00.000,1565.300,1565.300,1565.300,1565.300,13000000
02.01.2012 00:00:00.000,1564.100,1572.050,1564.100,1572.050,20654600.1434
03.01.2012 00:00:00.000,1572.050,1607.333,1571.250,1605.893,134756561.2793
04.01.2012 00:00:00.000,1605.893,1618.452,1592.633,1611.190,129429794.3115
05.01.2012 00:00:00.000,1611.223,1625.698,1596.752,1620.550,169431503.2959
06.01.2012 00:00:00.000,1620.852,1631.152,1608.433,1616.300,80289703.3691
07.01.2012 00:00:00.000,1616.300,1616.300,1616.300,1616.300,0
08.01.2012 00:00:00.000,1616.300,1616.300,1608.407,1612.477,30873199.4629
09.01.2012 00:00:00.000,1612.530,1623.683,1604.924,1611.461,153099197.3877
10.01.2012 00:00:00.000,1611.461,1640.300,1611.424,1634.687,160912597.6563
11.01.2012 00:00:00.000,1634.952,1647.123,1630.073,1642.254,209284698.4863
12.01.2012 00:00:00.000,1642.352,1662.002,1640.103,1647.424,145463500.9766
13.01.2012 00:00:00.000,1647.394,1649.552,1625.263,1638.700,105407203.6743
14.01.2012 00:00:00.000,1638.700,1638.700,1638.700,1638.700,0
15.01.2012 00:00:00.000,1638.700,1638.700,1633.450,1634.431,10544899.9405
16.01.2012 00:00:00.000,1633.920,1647.052,1631.452,1643.963,5145807128.9063
17.01.2012 00:00:00.000,1643.963,1667.681,1642.943,1654.326,143903701.7822
18.01.2012 00:00:00.000,1654.248,1662.393,1642.552,1659.674,187876495.3613
19.01.2012 00:00:00.000,1659.644,1670.052,1649.135,1654.863,233525802.6123
20.01.2012 00:00:00.000,1654.863,1666.952,1644.923,1666.100,77630203.2471
21.01.2012 00:00:00.000,1666.100,1666.100,1666.100,1666.100,0
22.01.2012 00:00:00.000,1666.100,1666.513,1662.556,1663.737,5418799.8772
23.01.2012 00:00:00.000,1663.662,1681.423,1662.752,1678.993,176922637.9395
24.01.2012 00:00:00.000,1679.033,1679.552,1661.480,1666.577,128087524.4141
25.01.2012 00:00:00.000,1666.559,1713.052,1649.027,1709.458,46684398.6511
26.01.2012 00:00:00.000,1709.552,1730.362,1702.864,1719.617,275541290.2832
27.01.2012 00:00:00.000,1719.617,1739.770,1714.264,1738.870,2666374023.4375
28.01.2012 00:00:00.000,1738.870,1738.870,1738.870,1738.870,0
29.01.2012 00:00:00.000,1738.400,1739.893,1735.052,1737.583,12455800.0565
30.01.2012 00:00:00.000,1737.703,1738.052,1716.122,1729.633,189213363.6475
31.01.2012 00:00:00.000,1729.670,1747.647,1726.183,1735.542,178475555.4199
01.02.2012 00:00:00.000,1735.703,1751.150,1732.576,1745.416,160468460.083
02.02.2012 00:00:00.000,1745.527,1761.052,1740.990,1756.653,185439254.7607
03.02.2012 00:00:00.000,1756.608,1763.188,1723.443,1724.900,36715198.5168
04.02.2012 00:00:00.000,1724.900,1724.900,1724.900,1724.900,0
05.02.2012 00:00:00.000,1724.900,1731.592,1724.900,1730.544,14602000.2365
06.02.2012 00:00:00.000,1730.523,1738.052,1711.679,1720.121,132155822.7539
07.02.2012 00:00:00.000,1719.991,1749.852,1710.103,1744.928,155365859.9854
08.02.2012 00:00:00.000,1744.906,1752.063,1723.982,1732.099,138899993.8965
09.02.2012 00:00:00.000,1732.086,1752.604,1725.847,1730.167,407412292.4805
10.02.2012 00:00:00.000,1730.274,1734.620,1704.660,1721.200,37094020.8435
